day,learner,auc,log_loss,brier,pr_auc,mean_pred,true_rate,calib_error,margin,mean_abs_logit,std_logit,max_abs_logit
98,fast,0.5172300553275031,4.6618828773498535,0.3860502243041992,0.29276074000461283,0.2880684733390808,0.2816666666666667,0.006401806672414134,36.91412353515625,573.4059448242188,1307.46337890625,12252.177734375
99,working,0.5160998496945989,3.8227593898773193,0.38939958810806274,0.3160100218437448,0.3030577600002289,0.30566666666666664,0.0026089066664377603,45.08815002441406,297.391845703125,805.4580078125,7568.76806640625
99,slow,0.5160998496945989,3.8227593898773193,0.38939958810806274,0.3160100218437448,0.3030577600002289,0.30566666666666664,0.0026089066664377603,45.08815002441406,297.391845703125,805.4580078125,7568.76806640625
99,fast,0.5147860517006603,3.9755656719207764,0.38101765513420105,0.3165959208183082,0.2538396418094635,0.30566666666666664,0.05182702485720314,44.652069091796875,320.73876953125,850.1276245117188,7860.31201171875
100,working,0.5557187811665112,2.7182180881500244,0.3343532383441925,0.32154462094738245,0.29231253266334534,0.29533333333333334,0.0030208006699879997,91.6326904296875,165.99525451660156,539.9540405273438,6750.3193359375
100,slow,0.5557187811665112,2.7182180881500244,0.3343532383441925,0.32154462094738245,0.29231253266334534,0.29533333333333334,0.0030208006699879997,91.6326904296875,165.99525451660156,539.9540405273438,6750.3193359375
100,fast,0.5558573286549309,2.7842278480529785,0.3408059775829315,0.3221795324480744,0.3055277168750763,0.29533333333333334,0.010194383541742957,96.1258773803711,176.2587432861328,564.8660888671875,6916.28759765625
101,working,0.5591154922415694,2.187941789627075,0.30598315596580505,0.3282053786372336,0.2871933877468109,0.293,0.00580661225318907,75.89556884765625,135.2314910888672,454.3143615722656,5207.13232421875
101,slow,0.5591154922415694,2.187941789627075,0.30598315596580505,0.3282053786372336,0.2871933877468109,0.293,0.00580661225318907,75.89556884765625,135.2314910888672,454.3143615722656,5207.13232421875
101,fast,0.557997949965645,2.2381954193115234,0.31001728773117065,0.32729911441724263,0.3047843873500824,0.293,0.011784387350082415,76.87240600585938,137.7144775390625,459.97930908203125,5162.37060546875
102,working,0.5695939644082333,2.0672197341918945,0.33020728826522827,0.33474500098188825,0.48550814390182495,0.29333333333333333,0.19217481056849162,85.27449035644531,126.59435272216797,436.47564697265625,4466.27978515625
102,slow,0.5695939644082333,2.0672197341918945,0.33020728826522827,0.33474500098188825,0.48550814390182495,0.29333333333333333,0.19217481056849162,85.27449035644531,126.59435272216797,436.47564697265625,4466.27978515625
102,fast,0.5645390222984563,1.939325213432312,0.29172974824905396,0.3315843255368092,0.327735960483551,0.29333333333333333,0.03440262715021769,85.81712341308594,129.1946258544922,441.9051208496094,4488.298828125
103,working,0.569550815696649,1.7750250101089478,0.2816331684589386,0.320966454589709,0.3728772699832916,0.28,0.0928772699832916,57.992427825927734,100.09480285644531,357.43011474609375,3142.8896484375
103,slow,0.569550815696649,1.7750250101089478,0.2816331684589386,0.320966454589709,0.3728772699832916,0.28,0.0928772699832916,57.992427825927734,100.09480285644531,357.43011474609375,3142.8896484375
103,fast,0.5674537037037036,1.7417868375778198,0.27061861753463745,0.3211526467515697,0.3062133491039276,0.28,0.026213349103927586,58.11688995361328,101.88689422607422,361.9775390625,3119.052490234375
104,working,0.5419403581168287,1.6588451862335205,0.2672353982925415,0.3130393785072982,0.23883068561553955,0.286,0.047169314384460426,22.881046295166016,78.7382583618164,306.97265625,3797.3984375
104,slow,0.5419403581168287,1.6588451862335205,0.2672353982925415,0.3130393785072982,0.23883068561553955,0.286,0.047169314384460426,22.881046295166016,78.7382583618164,306.97265625,3797.3984375
104,fast,0.5439821616292204,1.6366751194000244,0.2693440020084381,0.31362641756181187,0.28941452503204346,0.286,0.0034145250320434806,22.63656997680664,79.29822540283203,309.180908203125,3829.11767578125
105,working,0.5568861775633795,1.6550873517990112,0.26951977610588074,0.30576036266622403,0.350269079208374,0.27566666666666667,0.07460241254170735,29.060680389404297,62.73849868774414,250.9346923828125,3057.905029296875
105,slow,0.5568861775633795,1.6550873517990112,0.26951977610588074,0.30576036266622403,0.350269079208374,0.27566666666666667,0.07460241254170735,29.060680389404297,62.73849868774414,250.9346923828125,3057.905029296875
105,fast,0.5529383647056794,1.599522352218628,0.2582719027996063,0.3044857337989614,0.2865239977836609,0.27566666666666667,0.010857331116994218,29.468971252441406,64.33114624023438,256.1414794921875,3156.3359375
106,working,0.5472402262923477,1.4712953567504883,0.26468127965927124,0.30102382639534564,0.32651159167289734,0.2826666666666667,0.04384492500623066,26.312389373779297,47.06405258178711,201.20359802246094,2783.877685546875
106,slow,0.5472402262923477,1.4712953567504883,0.26468127965927124,0.30102382639534564,0.32651159167289734,0.2826666666666667,0.04384492500623066,26.312389373779297,47.06405258178711,201.20359802246094,2783.877685546875
106,fast,0.5396540405590237,1.4690955877304077,0.2625199556350708,0.29621131049173083,0.28538432717323303,0.2826666666666667,0.002717660506566355,26.39547348022461,47.92588424682617,203.64407348632812,2828.556396484375
107,working,0.5648194092536343,1.4373997449874878,0.25221824645996094,0.32391964476810703,0.25709402561187744,0.29133333333333333,0.03423930772145589,32.9456787109375,44.223854064941406,193.01939392089844,3071.69580078125
107,slow,0.5648194092536343,1.4373997449874878,0.25221824645996094,0.32391964476810703,0.25709402561187744,0.29133333333333333,0.03423930772145589,32.9456787109375,44.223854064941406,193.01939392089844,3071.69580078125
107,fast,0.5687978843177313,1.4232053756713867,0.25056716799736023,0.3281324520174166,0.2804091274738312,0.29133333333333333,0.010924205859502156,33.18613815307617,44.23002243041992,193.97305297851562,3115.8720703125
108,working,0.5727330420168067,1.3635952472686768,0.2502537965774536,0.32724046017529074,0.2839066684246063,0.2916666666666667,0.007759998242060362,26.530078887939453,47.68267822265625,206.2108612060547,2368.987060546875
108,slow,0.5727330420168067,1.3635952472686768,0.2502537965774536,0.32724046017529074,0.2839066684246063,0.2916666666666667,0.007759998242060362,26.530078887939453,47.68267822265625,206.2108612060547,2368.987060546875
108,fast,0.5738686386554621,1.3582230806350708,0.2479381561279297,0.32874020029159295,0.2939406633377075,0.2916666666666667,0.0022739966710408344,26.606597900390625,47.39775085449219,205.12118530273438,2346.77099609375
109,working,0.588491776006869,1.3137959241867065,0.24855728447437286,0.3625107632025006,0.33503368496894836,0.303,0.03203368496894837,21.680530548095703,33.661293029785156,159.57272338867188,2184.837646484375
109,slow,0.588491776006869,1.3137959241867065,0.24855728447437286,0.3625107632025006,0.33503368496894836,0.303,0.03203368496894837,21.680530548095703,33.661293029785156,159.57272338867188,2184.837646484375
109,fast,0.5901658793330313,1.2835394144058228,0.24280065298080444,0.3650564260045975,0.30304455757141113,0.303,4.455757141114125e-05,21.447790145874023,33.696006774902344,159.6318817138672,2176.834228515625
110,working,0.5744306151982544,1.226505994796753,0.2413276582956314,0.32421760140507166,0.19650311768054962,0.2823333333333333,0.0858302156527837,28.224353790283203,36.54094314575195,174.3977508544922,2814.277099609375
110,slow,0.5744306151982544,1.226505994796753,0.2413276582956314,0.32421760140507166,0.19650311768054962,0.2823333333333333,0.0858302156527837,28.224353790283203,36.54094314575195,174.3977508544922,2814.277099609375
110,fast,0.5755983660809907,1.1950010061264038,0.24091178178787231,0.32278962188960636,0.28695452213287354,0.2823333333333333,0.00462118879954021,28.310302734375,35.82060241699219,174.90321350097656,2841.482177734375
111,working,0.5884994758153923,1.2521735429763794,0.24865543842315674,0.33835275372565476,0.3154965937137604,0.29133333333333333,0.024163260380427043,32.24085235595703,32.742698669433594,145.7164306640625,2234.64697265625
111,slow,0.5884994758153923,1.2521735429763794,0.24865543842315674,0.33835275372565476,0.3154965937137604,0.29133333333333333,0.024163260380427043,32.24085235595703,32.742698669433594,145.7164306640625,2234.64697265625
111,fast,0.5905152185752941,1.2171437740325928,0.24045605957508087,0.33977173888338585,0.2623402178287506,0.29133333333333333,0.028993115504582723,31.690523147583008,32.56779098510742,144.5762481689453,2200.10693359375
112,working,0.6035579561794205,1.165271520614624,0.23460985720157623,0.3392873254784794,0.27604517340660095,0.2826666666666667,0.006621493260065725,30.58464813232422,33.507694244384766,157.23031616210938,2396.702392578125
112,slow,0.6035579561794205,1.165271520614624,0.23460985720157623,0.3392873254784794,0.27604517340660095,0.2826666666666667,0.006621493260065725,30.58464813232422,33.507694244384766,157.23031616210938,2396.702392578125
112,fast,0.6078776543978397,1.1692415475845337,0.2326323688030243,0.3429389348847943,0.3004334270954132,0.2826666666666667,0.01776676042874653,29.900043487548828,32.74100875854492,155.45924377441406,2399.615966796875
113,working,0.591575436040018,1.181985855102539,0.25154605507850647,0.32925678699515415,0.3561025857925415,0.2796666666666667,0.07643591912587483,30.24399185180664,36.109092712402344,160.6578826904297,2570.461181640625
113,slow,0.591575436040018,1.181985855102539,0.25154605507850647,0.32925678699515415,0.3561025857925415,0.2796666666666667,0.07643591912587483,30.24399185180664,36.109092712402344,160.6578826904297,2570.461181640625
113,fast,0.5872107613623014,1.154015302658081,0.23924311995506287,0.32341388678378147,0.30873236060142517,0.2796666666666667,0.029065693934758496,29.467487335205078,35.27363204956055,157.92555236816406,2537.078857421875
114,working,0.6002692840928135,1.1233729124069214,0.2253783941268921,0.3571532233942864,0.21516536176204681,0.286,0.07083463823795316,25.794532775878906,33.91458511352539,160.82302856445312,2277.801513671875
114,slow,0.6002692840928135,1.1233729124069214,0.2253783941268921,0.3571532233942864,0.21516536176204681,0.286,0.07083463823795316,25.794532775878906,33.91458511352539,160.82302856445312,2277.801513671875
114,fast,0.5991900256606139,1.1157164573669434,0.2250984162092209,0.35662018154911346,0.2733681797981262,0.286,0.012631820201873756,25.200746536254883,32.77225875854492,158.1636199951172,2232.3720703125
115,working,0.600021710315828,1.271883249282837,0.2627919912338257,0.3422284685343737,0.4185572862625122,0.286,0.13255728626251223,29.789764404296875,33.977745056152344,164.4639892578125,2564.897216796875
115,slow,0.600021710315828,1.271883249282837,0.2627919912338257,0.3422284685343737,0.4185572862625122,0.286,0.13255728626251223,29.789764404296875,33.977745056152344,164.4639892578125,2564.897216796875
115,fast,0.5983531718825836,1.204543113708496,0.23845389485359192,0.34428977066402794,0.3151264488697052,0.286,0.029126448869705224,29.254077911376953,33.71357345581055,162.4154052734375,2528.02587890625
116,working,0.5780733538181793,1.2930150032043457,0.25140151381492615,0.33498075683344675,0.32745009660720825,0.2956666666666667,0.03178342994054156,27.123748779296875,34.38990020751953,163.22344970703125,2367.58984375
116,slow,0.5780733538181793,1.2930150032043457,0.25140151381492615,0.33498075683344675,0.32745009660720825,0.2956666666666667,0.03178342994054156,27.123748779296875,34.38990020751953,163.22344970703125,2367.58984375
116,fast,0.5811676895750844,1.2777947187423706,0.24802564084529877,0.3371989000467754,0.32607319951057434,0.2956666666666667,0.030406532843907652,26.704551696777344,33.965423583984375,161.84420776367188,2350.13427734375
117,working,0.6221358794989935,1.0492353439331055,0.2274622619152069,0.38785798107750047,0.29402944445610046,0.30266666666666664,0.008637222210566176,33.569618225097656,33.780662536621094,170.8410186767578,2965.096923828125
117,slow,0.6221358794989935,1.0492353439331055,0.2274622619152069,0.38785798107750047,0.29402944445610046,0.30266666666666664,0.008637222210566176,33.569618225097656,33.780662536621094,170.8410186767578,2965.096923828125
117,fast,0.6232719464121764,1.0253561735153198,0.22454328835010529,0.39043430605539653,0.2847211956977844,0.30266666666666664,0.017945470968882216,33.03301239013672,33.21062088012695,168.9967803955078,2960.077392578125
118,working,0.6072614753061565,1.0564144849777222,0.2395559847354889,0.3425712104669538,0.3553350865840912,0.279,0.07633508658409116,35.89116668701172,35.24576950073242,180.22515869140625,2929.0029296875
118,slow,0.6072614753061565,1.0564144849777222,0.2395559847354889,0.3425712104669538,0.3553350865840912,0.279,0.07633508658409116,35.89116668701172,35.24576950073242,180.22515869140625,2929.0029296875
118,fast,0.6132274579920471,1.0266755819320679,0.22873638570308685,0.34629172676050457,0.32097071409225464,0.279,0.04197071409225461,35.75623321533203,35.07863998413086,179.68650817871094,2920.9775390625
119,working,0.6162142225476908,1.0147169828414917,0.22725297510623932,0.37077393811111636,0.23137716948986053,0.294,0.06262283051013945,31.390531539916992,31.025583267211914,150.71295166015625,2385.502197265625
119,slow,0.6162142225476908,1.0147169828414917,0.22725297510623932,0.37077393811111636,0.23137716948986053,0.294,0.06262283051013945,31.390531539916992,31.025583267211914,150.71295166015625,2385.502197265625
119,fast,0.6187197415950957,0.9932369589805603,0.22483138740062714,0.37202339814300167,0.2730695903301239,0.294,0.020930409669876082,30.72657585144043,29.995378494262695,148.1667022705078,2339.048583984375
